@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of rules: 29\n','Number of rules: 34\n','Number of rules: 33\n','Number of rules: 37\n','Number of rules: 30\n','Number of rules: 35\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 38\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 31\n','Number of rules: 41\n','Number of rules: 39\n','Number of rules: 24\n','Number of rules: 32\n','Number of rules: 42\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pac-man,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,17,10,0,62.962963,37.037037,0,0.372093,0.160638,0.337224,65.447944,95.849333,44.906238,3246.583908,-3201.67767,1.663194,120.243848,-118.580654,19.223295,0.711974,42.807628,1,2,0,0,1,25,0,0,1,1,1,1,1,1,0.62963,0.311448,0.688552,0.37037,0.631082,0.62963,0.622685,0.337437,0.775673,0.67088,0.646875,0.62963,0.003,0,0,0,0,0,19508,36625,5605,85.185185,40,'Number of leaves: 34\nSize of the tree: 67\n',67,34,34
pac-man,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,17,11,0,60.714286,39.285714,0,0.323077,0.179812,0.361798,73.712024,103.540309,46.553773,5390.54023,-5343.986457,1.662635,192.519294,-190.856659,13.878631,0.495665,29.812043,0.333333,1,0.08,2,0.92,23,0.666667,2,0.333333,0.333333,0.333333,0.253333,0.653333,0.207431,0.607143,0.274099,0.725901,0.392857,0.585317,0.607143,0.59287,0.348872,0.738414,0.611539,0.457049,0.607143,0.004,0,0.015625,0,15.625,0,18540,36484,5746,82.142857,38.571429,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pac-man,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,20,8,0,71.428571,28.571429,0,0.495495,0.147042,0.299478,60.278122,85.705384,46.553773,1102.446984,-1055.893211,1.662635,39.373107,-37.710472,21.907202,0.7824,47.057844,0.666667,2,0.04,1,0.96,24,0.333333,1,0.666667,0.666667,0.666667,0.626667,0.893333,0.511111,0.714286,0.256097,0.743903,0.285714,0.706767,0.714286,0.69949,0.497576,0.824849,0.693765,0.634524,0.714286,0.003,0,0,0,0,0,15636,36484,5746,92.857143,45.714286,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
pac-man,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.269565,0.195746,0.366419,80.525935,105.278361,45.713833,5393.016138,-5347.302305,1.632637,192.607719,-190.975082,13.085803,0.46735,28.625477,0,0,0.038462,1,0.961538,25,1,2,0,0,0,-0.053376,0.807692,0.18254,0.571429,0.327281,0.672719,0.428571,0.548319,0.571429,0.559524,0.244505,0.709025,0.627516,0.416667,0.571429,0.003,0,0,0,0,0,16604,36484,5746,82.142857,42.857143,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
pac-man,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,13,15,0,46.428571,53.571429,0,0.034483,0.217191,0.406845,89.347668,116.89316,45.713833,4333.435969,-4287.722136,1.632637,154.76557,-153.132933,4.390909,0.156818,9.605208,0,0,0,0,1,26,1,2,?,0,?,?,0.653846,0.133333,0.464286,0.395445,0.604555,0.535714,?,0.464286,?,?,0.663357,0.537648,?,0.464286,0.003,0,0,0,0,0,14184,36484,5746,85.714286,45.714286,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
pac-man,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,17,10,0,62.962963,37.037037,0,0.419355,0.184432,0.333453,76.873,97.239197,42.9952,4316.216785,-4273.221585,1.592415,159.859881,-158.267466,14.118668,0.522914,32.837777,0,0,0,0,1,25,1,2,?,0,?,?,0.54,0.162037,0.62963,0.173108,0.826892,0.37037,?,0.62963,?,?,0.752011,0.694295,?,0.62963,0.003,0,0.015625,0,15.625,0,12732,36625,5605,85.185185,48.148148,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
pac-man,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.321918,0.171874,0.334687,71.638697,97.598955,42.9952,2175.259932,-2132.264732,1.592415,80.565183,-78.972768,14.429776,0.534436,33.561364,0.5,1,0.08,2,0.92,23,0.5,1,0.333333,0.5,0.4,0.35,0.74,0.305556,0.592593,0.218047,0.781953,0.407407,?,0.592593,?,?,0.781026,0.699875,?,0.592593,0.003,0,0,0,0,0,15152,36625,5605,92.592593,46.666667,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
pac-man,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.205882,0.189115,0.346616,78.824939,101.077478,42.9952,2176.653543,-2133.658343,1.592415,80.616798,-79.024383,11.506954,0.426183,26.763345,0.5,1,0.08,2,0.92,23,0.5,1,0.333333,0.5,0.4,0.35,0.63,0.287037,0.481481,0.235395,0.764605,0.518519,0.551675,0.481481,0.505232,0.234386,0.769914,0.67384,0.399603,0.481481,0.003,0,0,0,0,0,15636,36625,5605,92.592593,45.185185,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
pac-man,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.376923,0.171672,0.352889,71.554664,102.906777,42.9952,4318.495813,-4275.500613,1.592415,159.944289,-158.351875,13.520703,0.500767,31.447005,0,0,0,0,1,25,1,2,?,0,?,?,0.74,0.181818,0.666667,0.297101,0.702899,0.333333,?,0.666667,?,?,0.677857,0.560504,?,0.666667,0.002,0,0,0,0,0,15152,36625,5605,85.185185,42.962963,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
pac-man,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,19,8,0,70.37037,29.62963,0,0.462687,0.150463,0.308978,61.405512,87.985356,44.635839,3239.844392,-3195.208553,1.653179,119.994237,-118.341058,19.589422,0.725534,43.887205,0,0,0,0,1,25,1,2,?,0,?,?,0.64,0.537037,0.703704,0.294801,0.705199,0.296296,?,0.703704,?,?,0.751753,0.668869,?,0.703704,0.002,0,0,0,0,0,21444,36625,5605,88.888889,42.962963,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38
pac-man,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.432243,0.169276,0.333118,68.720466,94.306433,45.746178,4313.7674,-4268.021223,1.694303,159.769163,-158.07486,16.430664,0.608543,35.91702,0,0,0,0,1,24,1,3,?,0,?,?,0.680556,0.37037,0.666667,0.183465,0.816535,0.333333,?,0.666667,?,?,0.812979,0.666283,?,0.666667,0.004,0,0,0,0,0,18540,36625,5605,85.185185,43.703704,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pac-man,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,14,14,0,50,50,0,0.203252,0.207583,0.371426,83.403592,103.952105,48.194412,4323.892386,-4275.697975,1.721229,154.424728,-152.703499,10.473657,0.374059,21.732099,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.453333,0.238095,0.5,0.276888,0.723112,0.5,0.473214,0.5,0.484694,0.214895,0.690825,0.575306,0.33631,0.5,0.004,0,0,0,0,0,13700,36484,5746,85.714286,45,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
pac-man,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,17,11,0,60.714286,39.285714,0,0.263158,0.168182,0.326029,68.944232,93.303988,46.553773,4315.272329,-4268.718557,1.662635,154.116869,-152.454234,16.496595,0.589164,35.435571,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.7,0.369048,0.607143,0.317433,0.682567,0.392857,0.515306,0.607143,0.54878,0.330505,0.842242,0.723431,0.336631,0.607143,0.003,0,0,0,0,0,17088,36484,5746,85.714286,47.857143,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29
pac-man,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,19,9,0,67.857143,32.142857,0,0.428571,0.157923,0.346589,64.966297,99.580665,45.713833,6459.545341,-6413.831508,1.632637,230.698048,-229.065411,17.868494,0.63816,39.087717,0.5,1,0.038462,1,0.961538,25,0.5,1,0.5,0.5,0.5,0.461538,0.826923,0.321429,0.678571,0.264134,0.735866,0.321429,0.575815,0.678571,0.622727,0.413312,0.690536,0.597258,0.506818,0.678571,0.003,0,0,0,0,0,19024,36484,5746,75,33.571429,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
pac-man,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,19,9,0,67.857143,32.142857,0,0.424658,0.162205,0.335791,66.727546,96.478223,45.713833,6455.636418,-6409.922585,1.632637,230.558444,-228.925807,17.913796,0.639778,39.186816,0.5,1,0,0,1,26,0.5,1,1,0.5,0.666667,0.693889,0.605769,0.535714,0.678571,0.309006,0.690994,0.321429,0.712406,0.678571,0.677466,0.419592,0.72747,0.645172,0.639881,0.678571,0.004,0,0,0,0,0,21928,36484,5746,78.571429,38.571429,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
pac-man,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.239437,0.198841,0.388907,82.878956,113.410041,42.9952,8608.619521,-8565.624321,1.592415,318.83776,-317.245345,9.566908,0.35433,22.251106,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.6,0.162037,0.555556,0.269469,0.730531,0.444444,0.548148,0.555556,0.55144,0.283978,0.656031,0.564253,0.343056,0.555556,0.004,0,0,0,0,0,19508,36625,5605,66.666667,37.777778,'Number of leaves: 34\nSize of the tree: 67\n',67,34,34
pac-man,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,19,8,0,70.37037,29.62963,0,0.494145,0.14812,0.29998,61.737954,87.477787,42.9952,2167.486044,-2124.490844,1.592415,80.277261,-78.684846,19.133957,0.708665,44.502543,0.5,1,0,0,1,25,0.5,1,1,0.5,0.666667,0.693375,0.64,0.537037,0.703704,0.193822,0.806178,0.296296,0.765432,0.703704,0.725103,0.537348,0.843411,0.78208,0.642014,0.703704,0.003,0,0,0,0,0,17572,36625,5605,92.592593,43.703704,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30
pac-man,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,12,15,0,44.444444,55.555556,0,-0.049223,0.21845,0.409166,91.052011,119.317889,42.9952,6470.011589,-6427.016389,1.592415,239.630059,-238.037644,4.262541,0.157872,9.913992,0,0,0.16,4,0.84,21,1,2,0,0,0,-0.117954,0.64,0.142857,0.444444,0.513535,0.486465,0.555556,?,0.444444,?,?,0.544699,0.477982,?,0.444444,0.003,0,0.015625,0,15.625,0,21928,36625,5605,77.777778,40.740741,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
pac-man,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.23057,0.178941,0.353947,74.584376,103.215454,42.9952,2180.153418,-2137.158218,1.592415,80.746423,-79.154008,11.899875,0.440736,27.677216,0.5,1,0.08,2,0.92,23,0.5,1,0.333333,0.5,0.4,0.35,0.83,0.566667,0.592593,0.395913,0.604087,0.407407,0.644444,0.592593,0.56167,0.246441,0.722805,0.658048,0.435317,0.592593,0.003,0,0,0,0,0,16120,36625,5605,85.185185,43.703704,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
pac-man,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.295652,0.165559,0.310544,69.006492,90.5586,42.9952,1102.459911,-1059.464711,1.592415,40.831849,-39.239434,14.763886,0.546811,34.338451,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.66,0.108824,0.666667,0.388485,0.611515,0.333333,0.652979,0.666667,0.598399,0.406058,0.778577,0.644546,0.376557,0.666667,0.002,0.001,0,0,0,0,15636,36625,5605,92.592593,45.925926,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
pac-man,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,12,15,0,44.444444,55.555556,0,0.09396,0.231067,0.413114,93.805489,116.953534,45.746178,8613.264949,-8567.518772,1.694303,319.009813,-317.31551,6.694308,0.247937,14.633591,0.666667,2,0.125,3,0.875,21,0.333333,1,0.4,0.666667,0.5,0.43823,0.881944,0.424242,0.444444,0.336243,0.663757,0.555556,0.391667,0.444444,0.413978,0.089275,0.60851,0.500056,0.28629,0.444444,0.003,0,0,0,0,0,16604,36625,5605,70.37037,42.222222,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
pac-man,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,20,8,0,71.428571,28.571429,0,0.492063,0.153983,0.313188,62.080647,87.985016,47.354472,3243.047292,-3195.69282,1.691231,115.823118,-114.131886,19.125827,0.683065,40.38864,0,0,0,0,1,26,1,2,?,0,?,?,0.509615,0.081169,0.714286,0.262781,0.737219,0.285714,?,0.714286,?,?,0.765938,0.651483,?,0.714286,0.002,0.001,0,0,0,0,19024,36484,5746,89.285714,45,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
pac-man,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,12,16,0,42.857143,57.142857,0,-0.004484,0.235577,0.432377,94.499784,120.798291,48.46481,8619.07296,-8570.60815,1.730886,307.824034,-306.093148,3.504178,0.125149,7.230355,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.526667,0.119048,0.428571,0.421749,0.578251,0.571429,0.339286,0.428571,0.376417,0.001875,0.551173,0.416871,0.212698,0.428571,0.003,0,0,0,0,0,21444,36484,5746,71.428571,41.428571,'Number of leaves: 38\nSize of the tree: 75\n',75,38,38
pac-man,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,14,14,0,50,50,0,0.216,0.204757,0.379598,83.937999,108.634326,46.553773,6468.756383,-6422.20261,1.662635,231.027014,-229.364379,9.85321,0.3519,21.165223,0.333333,1,0.12,3,0.88,22,0.666667,2,0.25,0.333333,0.285714,0.188562,0.666667,0.202381,0.5,0.25587,0.74413,0.5,0.55102,0.5,0.514129,0.246662,0.675692,0.554367,0.398352,0.5,0.002,0,0.015625,0,15.625,0,17572,36484,5746,75,40,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30
pac-man,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.329341,0.195261,0.397946,80.045071,113.885195,46.553773,9677.893156,-9631.339383,1.662635,345.639041,-343.976407,12.797401,0.45705,27.489504,0.333333,1,0.04,1,0.96,24,0.666667,2,0.5,0.333333,0.4,0.352282,0.74,0.335714,0.571429,0.202008,0.797992,0.428571,0.59949,0.571429,0.575541,0.357182,0.706615,0.603883,0.469697,0.571429,0.002,0,0,0,0,0,19992,36484,5746,67.857143,37.142857,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35
pac-man,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.408759,0.148961,0.336477,62.088276,98.120916,42.9952,5383.888954,-5340.893754,1.592415,199.403295,-197.81088,17.79884,0.659216,41.397271,0,0,0,0,1,25,1,2,?,0,?,?,0.94,0.625,0.666667,0.253623,0.746377,0.333333,?,0.666667,?,?,0.784569,0.682357,?,0.666667,0.002,0,0,0,0,0,19992,36625,5605,81.481481,34.814815,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35
pac-man,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.248394,0.209869,0.393526,87.475269,114.756959,42.9952,5395.752241,-5352.75704,1.592415,199.842676,-198.250261,6.965636,0.257987,16.200961,0,0,0.16,4,0.84,21,1,2,0,0,0,-0.117954,0.67,0.122222,0.518519,0.17259,0.82741,0.481481,0.60019,0.518519,0.55393,0.34141,0.730862,0.600197,0.343064,0.518519,0.002,0,0,0,0,0,16604,36625,5605,81.481481,41.481481,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
pac-man,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,22,5,0,81.481481,18.518519,0,0.685315,0.125163,0.259824,52.169347,75.767946,42.9952,2162.288116,-2119.292915,1.592415,80.084745,-78.49233,24.984979,0.92537,58.111089,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.97,0.75,0.814815,0.12359,0.87641,0.185185,0.82963,0.814815,0.81893,0.696675,0.866208,0.788762,0.732639,0.814815,0.002,0,0,0,0,0,18540,36625,5605,92.592593,46.666667,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pac-man,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,12,15,0,44.444444,55.555556,0,0.173469,0.226671,0.418955,94.478849,122.172651,42.9952,10752.949375,-10709.954175,1.592415,398.257384,-396.664969,6.394576,0.236836,14.872767,0.5,1,0.12,3,0.88,22,0.5,1,0.25,0.5,0.333333,0.28014,0.59,0.203704,0.444444,0.238357,0.761643,0.555556,0.532035,0.444444,0.470508,0.194093,0.612874,0.503073,0.37037,0.444444,0.003,0,0,0,0,0,18540,36625,5605,62.962963,37.037037,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pac-man,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.12093,0.218029,0.411934,90.876415,120.125239,42.9952,6471.586203,-6428.591003,1.592415,239.688378,-238.095963,6.414248,0.237565,14.918521,0.5,1,0.08,2,0.92,23,0.5,1,0.333333,0.5,0.4,0.35,0.78,0.238095,0.481481,0.375711,0.624289,0.518519,0.481481,0.481481,0.479365,0.103735,0.622446,0.531536,0.377679,0.481481,0.003,0,0,0,0,0,18056,36625,5605,74.074074,38.518519,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31
pac-man,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.19603,0.186949,0.369274,77.922078,107.684927,42.9952,5391.200805,-5348.205604,1.592415,199.674104,-198.081689,11.429557,0.423317,26.583332,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.45,0.072751,0.555556,0.362354,0.637646,0.444444,0.524691,0.555556,0.537642,0.202534,0.618277,0.517705,0.350082,0.555556,0.002,0,0,0,0,0,20960,36625,5605,77.777778,36.296296,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37
pac-man,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.263158,0.197439,0.361569,79.600693,101.576606,47.354472,4325.276567,-4277.922095,1.691231,154.474163,-152.782932,11.431705,0.408275,24.140707,0,0,0.076923,2,0.923077,24,1,2,0,0,0,-0.076923,0.528846,0.202381,0.571429,0.287756,0.712244,0.428571,0.533208,0.571429,0.540021,0.31218,0.7426,0.614763,0.353676,0.571429,0.004,0,0.015625,0,15.625,0,14668,36484,5746,78.571429,45.714286,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
pac-man,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,14,14,0,50,50,0,0.179916,0.188134,0.365743,75.468338,102.182074,48.46481,3252.301539,-3203.836729,1.730886,116.153626,-114.42274,15.62323,0.557972,32.236234,0.333333,1,0.04,1,0.96,24,0.666667,2,0.5,0.333333,0.4,0.352282,0.966667,0.638889,0.5,0.272441,0.727559,0.5,0.457233,0.5,0.474405,0.232276,0.750251,0.570843,0.329167,0.5,0.003,0,0,0,0,0,18540,36484,5746,85.714286,40.714286,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pac-man,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.253333,0.200588,0.368445,82.229008,105.44265,46.553773,6466.567702,-6420.013929,1.662635,230.948846,-229.286212,11.065791,0.395207,23.769913,0,0,0,0,1,25,1,3,?,0,?,?,0.62,0.25,0.571429,0.328675,0.671325,0.428571,?,0.571429,?,?,0.669495,0.576584,?,0.571429,0.003,0,0,0,0,0,15636,36484,5746,78.571429,47.142857,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
pac-man,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.241535,0.195276,0.377765,80.051345,108.10975,46.553773,7536.162442,-7489.60867,1.662635,269.148659,-267.486024,11.92523,0.425901,25.616033,0.333333,1,0.08,2,0.92,23,0.666667,2,0.333333,0.333333,0.333333,0.253333,0.72,0.313492,0.571429,0.283675,0.716325,0.428571,0.528195,0.571429,0.540476,0.311112,0.696223,0.569833,0.366667,0.571429,0.003,0,0,0,0,0,18540,36484,5746,75,42.857143,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pac-man,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.360526,0.172203,0.320989,71.775957,93.604486,42.9952,34.756495,8.238706,1.592415,1.287278,0.305137,14.205262,0.526121,33.039181,0.5,1,0,0,1,25,0.5,1,1,0.5,0.666667,0.693375,0.96,0.7,0.666667,0.299078,0.700922,0.333333,0.62963,0.666667,0.631834,0.424525,0.80563,0.682771,0.508929,0.666667,0.002,0.001,0,0,0,0,14184,36625,5605,100,53.333333,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
pac-man,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,0.046358,0.257479,0.455534,107.319533,132.83947,42.9952,10762.466581,-10719.47138,1.592415,398.609873,-397.017459,-0.33895,-0.012554,-0.788344,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.57,0.099537,0.407407,0.341637,0.658363,0.592593,0.455026,0.407407,0.42963,0.069504,0.495084,0.444082,0.275,0.407407,0.002,0,0,0,0,0,20960,36625,5605,62.962963,38.518519,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37
pac-man,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.107438,0.199011,0.367606,82.949858,107.198548,42.9952,3255.40189,-3212.40669,1.592415,120.57044,-118.978026,6.818625,0.252542,15.859039,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.7,0.142857,0.555556,0.446307,0.553693,0.444444,?,0.555556,?,?,0.662707,0.514904,?,0.555556,0.003,0,0,0,0,0,16604,36625,5605,85.185185,45.185185,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
pac-man,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.326531,0.200412,0.376585,83.53366,109.816806,42.9952,6462.868224,-6419.873024,1.592415,239.36549,-237.773075,11.866755,0.439509,27.600185,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.84,0.583333,0.592593,0.259075,0.740925,0.407407,0.635185,0.592593,0.610673,0.340268,0.679043,0.576847,0.519086,0.592593,0.002,0,0,0,0,0,18056,36625,5605,77.777778,42.222222,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31
pac-man,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,-0.009346,0.214487,0.40354,89.400222,117.67722,42.9952,6467.653235,-6424.658035,1.592415,239.542712,-237.950298,6.179,0.228852,14.371372,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.34,0.066449,0.407407,0.389067,0.610933,0.592593,0.396825,0.407407,0.401235,0.015676,0.612288,0.526486,0.197917,0.407407,0.002,0,0.015625,0,15.625,0,22412,36625,5605,74.074074,35.555556,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
pac-man,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,247,27,20,7,0,74.074074,25.925926,0,0.502632,0.148149,0.308677,61.74978,90.013947,42.9952,3239.825648,-3196.830448,1.592415,119.993543,-118.401128,18.570969,0.687814,43.193122,0.5,1,0,0,1,25,0.5,1,1,0.5,0.666667,0.693375,0.88,0.583333,0.740741,0.284219,0.715781,0.259259,0.740741,0.740741,0.720459,0.529855,0.782833,0.671113,0.642857,0.740741,0.002,0,0,0,0,0,19992,36625,5605,88.888889,39.259259,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35
pac-man,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190405.1303,246,28,14,14,0,50,50,0,0.212851,0.220532,0.397864,88.91129,111.773344,47.354472,7540.575874,-7493.221402,1.691231,269.306281,-267.61505,9.571304,0.341832,20.212038,0,0,0.038462,1,0.961538,25,1,2,0,0,0,-0.053376,0.519231,0.119048,0.5,0.251292,0.748708,0.5,0.519558,0.5,0.505966,0.252039,0.693369,0.578636,0.350192,0.5,0.003,0,0,0,0,0,13216,36484,5746,75,46.428571,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
